Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,PRICE_DIFF,PRICE_RATIO,DISCOUNTED_PRICE,INVENTORY_COVERAGE,STOCK_GAP,PROMO_DISCOUNT,HIGH_DISCOUNT_FLAG,COMPETITOR_CHEAPER,MONTH_SIN,MONTH_COS,DOW_SIN,DOW_COS
3,14,4,2,442,177,39,75.45,15,1,1,71.53,2,2022,10,28,4,4,0,3.9200000000000017,1.0402592030883773,64.13250000000001,11.05,403,15,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3,15,1,3,392,392,44,43.11,0,2,0,42.24,3,2022,10,28,4,4,0,0.8699999999999974,0.9969935245143385,43.11,8.71111111111111,348,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3,16,3,1,57,53,99,70.94,20,2,1,75.31,3,2022,10,28,4,4,0,-4.3700000000000045,0.9296291442799108,56.752,0.57,-42,20,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3,17,0,3,152,102,145,66.05,5,3,0,67.08,2,2022,10,28,4,4,0,-1.0300000000000011,0.9701821386603995,62.747499999999995,1.0410958904109588,7,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3,18,0,0,184,99,74,63.47,20,0,1,67.65,2,2022,10,28,4,4,0,-4.180000000000007,0.9245447924253458,50.776,2.453333333333333,110,20,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3,19,1,1,487,78,194,55.52,5,3,0,51.41,2,2022,10,28,4,4,0,4.1100000000000065,1.0593398206449152,52.744,2.4974358974358974,293,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,0,2,2,230,177,127,25.04,15,3,0,20.08,3,2022,10,28,4,4,0,4.960000000000001,1.187855787476281,21.284,1.796875,103,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,1,3,3,171,85,185,58.55,15,1,1,61.88,0,2022,10,28,4,4,0,-3.3300000000000054,0.9311386768447837,49.7675,0.9193548387096774,-14,15,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,2,4,0,353,96,185,72.5,10,2,0,75.33,2,2022,10,28,4,4,0,-2.8299999999999983,0.9498231363815014,65.25,1.8978494623655915,168,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,3,1,2,120,80,183,42.05,0,0,0,46.31,2,2022,10,28,4,4,0,-4.260000000000005,0.8888184316212216,42.05,0.6521739130434783,-63,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,4,0,0,174,136,78,89.16,10,2,1,86.21,3,2022,10,28,4,4,0,2.950000000000003,1.022359821121431,80.244,2.2025316455696204,96,10,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,5,1,3,225,4,98,59.7,5,0,0,63.65,3,2022,10,28,4,4,0,-3.9499999999999957,0.9234338747099767,56.715,2.272727272727273,127,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,6,3,1,89,35,73,39.3,5,2,1,41.46,1,2022,10,28,4,4,0,-2.1600000000000037,0.9255770136599152,37.334999999999994,1.2027027027027026,16,5,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,7,3,0,270,15,63,80.14,15,0,0,78.7,2,2022,10,28,4,4,0,1.4399999999999977,1.0055207026348807,68.119,4.21875,207,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,8,2,3,71,66,84,22.43,5,1,1,20.58,2,2022,10,28,4,4,0,1.8500000000000014,1.0393883225208527,21.3085,0.8352941176470589,-13,5,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,9,2,3,232,151,56,51.95,15,3,0,51.41,3,2022,10,28,4,4,0,0.5400000000000063,0.9912230490364435,44.1575,4.0701754385964914,176,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,10,4,1,391,281,124,31.16,15,1,1,31.29,3,2022,10,28,4,4,0,-0.129999999999999,0.965004645401053,26.486,3.128,267,15,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,11,4,0,384,195,199,96.91,5,3,1,97.35,2,2022,10,28,4,4,0,-0.4399999999999977,0.9853584138281647,92.0645,1.92,185,5,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,12,3,0,409,34,94,63.77,10,3,1,60.35,2,2022,10,28,4,4,0,3.4200000000000017,1.039445802770986,57.393,4.3052631578947365,315,10,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,13,1,2,406,18,138,39.39,5,1,1,35.2,0,2022,10,28,4,4,0,4.189999999999998,1.088121546961326,37.4205,2.920863309352518,268,5,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,14,1,3,281,44,139,99.16,15,3,0,95.47,2,2022,10,28,4,4,0,3.6899999999999977,1.0278843163677827,84.286,2.007142857142857,142,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,15,0,0,233,178,126,52.14,10,1,1,53.04,2,2022,10,28,4,4,0,-0.8999999999999986,0.9648408586232421,46.926,1.8346456692913387,107,10,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,16,2,0,432,245,138,48.22,15,3,1,52.78,3,2022,10,28,4,4,0,-4.560000000000002,0.8966158423205652,40.986999999999995,3.1079136690647484,294,15,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,17,3,3,195,44,42,88.89,15,1,1,91.48,2,2022,10,28,4,4,0,-2.5900000000000034,0.9611807958477508,75.5565,4.534883720930233,153,15,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,18,1,2,152,129,68,76.14,10,2,0,77.88,2,2022,10,28,4,4,0,-1.7399999999999949,0.9652636916835701,68.526,2.2028985507246377,84,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4,19,4,1,73,19,122,28.52,0,1,0,28.11,2,2022,10,28,4,4,0,0.41000000000000014,0.9797320508416352,28.52,0.5934959349593496,-49,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
0,0,1,0,244,97,64,54.42,15,1,1,59.37,2,2022,10,29,5,4,1,-4.949999999999996,0.9014411131356634,46.257,3.753846153846154,180,15,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,1,4,1,375,206,60,72.5,10,3,1,77.45,0,2022,10,29,5,4,1,-4.950000000000003,0.9241555130656469,65.25,6.147540983606557,315,10,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,2,1,3,243,238,185,37.68,0,0,1,39.77,2,2022,10,29,5,4,1,-2.0900000000000034,0.9242089771891095,37.68,1.3064516129032258,58,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,3,1,3,289,142,54,45.74,15,3,0,48.94,1,2022,10,29,5,4,1,-3.1999999999999957,0.9158990788946737,38.879,5.254545454545455,235,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,4,0,1,498,477,59,31.64,10,2,0,32.54,0,2022,10,29,5,4,1,-0.8999999999999986,0.9433512224209899,28.476000000000003,8.3,439,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,5,4,2,216,216,145,70.45,15,1,0,68.21,3,2022,10,29,5,4,1,2.240000000000009,1.0179164860569283,59.8825,1.4794520547945205,71,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,6,4,0,407,313,82,92.88,15,1,1,92.79,1,2022,10,29,5,4,1,0.0899999999999892,0.9902974730781532,78.948,4.903614457831325,325,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,7,4,0,217,69,77,27.87,10,3,1,25.69,3,2022,10,29,5,4,1,2.1799999999999997,1.0442113150992882,25.083000000000002,2.782051282051282,140,10,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,8,0,3,105,9,42,34.46,20,1,0,39.21,3,2022,10,29,5,4,1,-4.75,0.8570007460830639,27.568,2.441860465116279,63,0,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,9,4,0,202,67,107,31.23,10,3,1,34.65,0,2022,10,29,5,4,1,-3.419999999999998,0.8760168302945301,28.107,1.8703703703703705,95,10,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,10,0,1,107,101,76,46.98,0,1,0,46.08,3,2022,10,29,5,4,1,0.8999999999999986,0.997875955819881,46.98,1.3896103896103895,31,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,11,1,2,353,131,160,56.12,10,2,0,52.82,1,2022,10,29,5,4,1,3.299999999999997,1.0427350427350426,50.507999999999996,2.1925465838509317,193,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,12,1,3,160,154,33,77.88,0,0,1,81.89,3,2022,10,29,5,4,1,-4.010000000000005,0.9395584509591024,77.88,4.705882352941177,127,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,13,1,1,371,128,126,77.58,10,1,1,77.76,2,2022,10,29,5,4,1,-0.18000000000000682,0.9850177755205687,69.822,2.921259842519685,245,10,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,14,4,1,477,120,52,83.21,15,3,1,87.21,2,2022,10,29,5,4,1,-4.0,0.9433170842308128,70.7285,9.0,425,15,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,15,4,3,411,89,23,72.95,5,1,0,70.94,2,2022,10,29,5,4,1,2.010000000000005,1.0140394773422297,69.3025,17.125,388,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,16,3,2,171,70,60,10.06,15,3,1,5.67,1,2022,10,29,5,4,1,4.390000000000001,1.5082458770614693,8.551,2.80327868852459,111,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,17,2,1,100,76,185,36.04,0,3,0,31.05,3,2022,10,29,5,4,1,4.989999999999998,1.124492979719189,36.04,0.5376344086021505,-85,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,18,0,1,210,83,62,21.33,5,2,1,20.68,1,2022,10,29,5,4,1,0.6499999999999986,0.9838560885608856,20.263499999999997,3.3333333333333335,148,5,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
0,19,3,1,395,382,33,48.31,0,0,1,49.03,0,2022,10,29,5,4,1,-0.7199999999999989,0.9656206276234259,48.31,11.617647058823529,362,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,0,3,0,190,189,32,27.93,5,1,1,24.31,3,2022,10,29,5,4,1,3.620000000000001,1.1035163966811536,26.5335,5.757575757575758,158,5,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,1,1,0,374,360,182,19.86,0,1,1,22.67,3,2022,10,29,5,4,1,-2.8100000000000023,0.8390367553865652,19.86,2.0437158469945356,192,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,2,1,2,362,33,117,54.04,10,0,0,58.02,3,2022,10,29,5,4,1,-3.980000000000004,0.9156218231108099,48.636,3.0677966101694913,245,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,3,2,2,218,36,155,54.48,0,1,1,58.42,0,2022,10,29,5,4,1,-3.940000000000005,0.9168630090878491,54.48,1.3974358974358974,63,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,4,0,0,150,60,46,91.43,0,1,0,87.87,1,2022,10,29,5,4,1,3.5600000000000023,1.0288061213007764,91.43,3.1914893617021276,104,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,5,3,2,435,351,89,55.92,20,3,0,54.94,2,2022,10,29,5,4,1,0.980000000000004,0.9996424740793708,44.736000000000004,4.833333333333333,346,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,6,3,2,61,60,157,61.29,0,0,1,57.83,1,2022,10,29,5,4,1,3.460000000000001,1.0418154003059663,61.29,0.3860759493670886,-96,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,7,0,3,187,103,178,67.9,5,3,0,68.77,3,2022,10,29,5,4,1,-0.8699999999999903,0.9731976494195215,64.505,1.0446927374301676,9,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,8,2,1,124,110,165,59.38,0,3,0,59.41,0,2022,10,29,5,4,1,-0.02999999999999403,0.9829498427412681,59.38,0.7469879518072289,-41,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,9,2,0,454,134,88,86.83,0,0,0,87.74,2,2022,10,29,5,4,1,-0.9099999999999966,0.9784764480504846,86.83,5.101123595505618,366,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,10,2,1,232,217,99,55.0,20,1,1,58.4,1,2022,10,29,5,4,1,-3.3999999999999986,0.9259259259259259,44.0,2.32,133,20,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,11,0,2,321,24,123,64.81,15,3,1,64.66,1,2022,10,29,5,4,1,0.15000000000000568,0.9870545233018582,55.0885,2.588709677419355,198,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,12,1,1,324,293,122,97.87,20,1,0,95.28,0,2022,10,29,5,4,1,2.5900000000000034,1.0165143331948483,78.296,2.6341463414634148,202,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,13,1,1,272,25,53,59.25,15,0,0,56.83,2,2022,10,29,5,4,1,2.4200000000000017,1.024554729379215,50.3625,5.037037037037037,219,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,14,4,0,59,41,25,32.94,15,2,0,37.57,2,2022,10,29,5,4,1,-4.630000000000003,0.8540316308011408,27.999,2.269230769230769,34,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,15,2,3,347,221,139,87.65,5,1,0,91.95,3,2022,10,29,5,4,1,-4.299999999999997,0.9429800968262507,83.2675,2.4785714285714286,208,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,16,1,3,410,118,28,50.52,15,0,0,49.29,2,2022,10,29,5,4,1,1.230000000000004,1.0045734738516605,42.942,14.137931034482758,382,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,17,0,2,225,31,30,42.73,20,0,1,45.25,1,2022,10,29,5,4,1,-2.520000000000003,0.9238918918918918,34.184,7.258064516129032,195,20,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,18,0,2,368,107,157,92.69,5,2,0,93.15,0,2022,10,29,5,4,1,-0.46000000000000796,0.9844928305894848,88.0555,2.329113924050633,211,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1,19,2,3,151,55,93,57.48,20,1,0,58.1,2,2022,10,29,5,4,1,-0.6200000000000045,0.9725888324873095,45.984,1.6063829787234043,58,0,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,0,1,1,443,122,110,76.22,20,2,0,72.74,1,2022,10,29,5,4,1,3.480000000000004,1.0336316788717115,60.976,3.990990990990991,333,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,1,1,2,263,255,75,95.98,20,2,0,93.47,0,2022,10,29,5,4,1,2.510000000000005,1.0159839102360537,76.784,3.460526315789474,188,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,2,1,1,358,82,116,92.32,5,2,0,95.87,1,2022,10,29,5,4,1,-3.5500000000000114,0.9530298337978733,87.704,3.0598290598290596,242,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,3,3,0,436,27,116,30.72,20,1,0,35.31,2,2022,10,29,5,4,1,-4.590000000000003,0.8460479206830074,24.576,3.7264957264957266,320,0,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,4,0,1,100,91,147,84.36,5,2,0,83.65,1,2022,10,29,5,4,1,0.7099999999999937,0.996574128765505,80.142,0.6756756756756757,-47,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,5,1,0,361,52,62,53.21,5,0,0,52.18,1,2022,10,29,5,4,1,1.0300000000000011,1.0005641218503196,50.5495,5.73015873015873,299,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,6,0,0,482,406,104,14.22,15,3,0,10.68,1,2022,10,29,5,4,1,3.540000000000001,1.2174657534246576,12.087,4.59047619047619,378,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,7,3,3,453,267,181,83.45,15,1,1,85.85,1,2022,10,29,5,4,1,-2.3999999999999915,0.9608520437535982,70.9325,2.489010989010989,272,15,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,8,0,0,220,12,112,96.22,0,1,1,94.18,1,2022,10,29,5,4,1,2.039999999999992,1.010926665265812,96.22,1.9469026548672566,108,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,9,2,2,215,17,120,39.1,15,3,1,34.63,1,2022,10,29,5,4,1,4.469999999999999,1.0973898400224529,33.235,1.7768595041322315,95,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,10,3,0,375,144,143,30.03,15,0,0,33.09,2,2022,10,29,5,4,1,-3.0600000000000023,0.8809034907597535,25.5255,2.6041666666666665,232,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,11,1,2,137,19,53,90.41,15,0,0,85.41,2,2022,10,29,5,4,1,5.0,1.046290938548779,76.8485,2.537037037037037,84,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,12,3,1,480,130,55,82.87,5,2,0,82.68,0,2022,10,29,5,4,1,0.18999999999999773,0.9903202676864244,78.7265,8.571428571428571,425,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,13,0,1,379,227,32,25.5,20,1,0,20.6,2,2022,10,29,5,4,1,4.899999999999999,1.1805555555555556,20.400000000000002,11.484848484848484,347,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,14,4,3,96,41,56,18.49,10,0,0,14.49,3,2022,10,29,5,4,1,3.9999999999999982,1.193673337637185,16.641,1.6842105263157894,40,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,15,1,2,230,100,133,20.55,15,1,0,24.23,3,2022,10,29,5,4,1,-3.6799999999999997,0.8145065398335315,17.4675,1.7164179104477613,97,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,16,4,1,67,5,198,80.81,10,2,0,78.85,1,2022,10,29,5,4,1,1.960000000000008,1.0120225422667501,72.729,0.33668341708542715,-131,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,17,3,0,409,237,141,83.66,15,2,0,85.9,2,2022,10,29,5,4,1,-2.240000000000009,0.9627157652474108,71.11099999999999,2.880281690140845,268,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,18,3,1,197,59,188,18.19,15,2,0,17.85,0,2022,10,29,5,4,1,0.33999999999999986,0.9649867374005305,15.461500000000001,1.0423280423280423,9,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2,19,1,3,429,307,107,49.71,5,3,0,47.33,2,2022,10,29,5,4,1,2.3800000000000026,1.0285536933581627,47.2245,3.9722222222222223,322,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,0,2,2,126,37,149,79.69,10,0,1,77.31,3,2022,10,29,5,4,1,2.3799999999999955,1.0176222704635423,71.721,0.84,-23,10,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,1,3,1,68,66,24,73.13,5,2,0,75.98,1,2022,10,29,5,4,1,-2.8500000000000085,0.9499870096128864,69.47349999999999,2.72,44,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,2,2,0,111,90,175,60.15,0,3,0,60.8,0,2022,10,29,5,4,1,-0.6499999999999986,0.9733009708737864,60.15,0.6306818181818182,-64,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,3,0,1,324,246,43,86.69,15,1,1,91.29,2,2022,10,29,5,4,1,-4.6000000000000085,0.9393217033264708,73.6865,7.363636363636363,281,15,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,4,0,3,298,191,50,79.47,10,1,0,83.68,3,2022,10,29,5,4,1,-4.210000000000008,0.9384742560226735,71.523,5.8431372549019605,248,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,5,3,3,157,28,44,24.59,0,1,1,28.13,0,2022,10,29,5,4,1,-3.539999999999999,0.8441469275660831,24.59,3.488888888888889,113,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,6,1,3,482,220,154,53.01,5,1,1,49.87,2,2022,10,29,5,4,1,3.1400000000000006,1.0420680165126794,50.3595,3.109677419354839,328,5,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,7,3,3,446,115,175,41.94,10,3,1,44.67,1,2022,10,29,5,4,1,-2.730000000000004,0.9183271294066125,37.746,2.534090909090909,271,10,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,8,2,3,494,123,187,62.45,20,1,0,60.77,3,2022,10,29,5,4,1,1.6799999999999997,1.0110085802169337,49.96000000000001,2.627659574468085,307,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,9,0,0,233,50,175,23.0,0,3,1,26.82,1,2022,10,29,5,4,1,-3.8200000000000003,0.8267433501078361,23.0,1.3238636363636365,58,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,10,3,3,203,34,39,66.22,15,1,1,62.8,2,2022,10,29,5,4,1,3.4200000000000017,1.0379310344827586,56.287,5.075,164,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,11,1,3,281,118,76,55.52,5,3,1,56.76,3,2022,10,29,5,4,1,-1.2399999999999949,0.961218836565097,52.744,3.6493506493506493,205,5,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,12,2,2,366,315,198,60.89,0,0,1,57.69,0,2022,10,29,5,4,1,3.200000000000003,1.0374850911569262,60.89,1.8391959798994975,168,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,13,2,1,250,125,148,74.43,0,2,0,74.91,3,2022,10,29,5,4,1,-0.47999999999998977,0.9805032275062575,74.43,1.6778523489932886,102,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,14,4,2,71,53,134,84.53,15,0,1,80.18,1,2022,10,29,5,4,1,4.349999999999994,1.0412663217541265,71.8505,0.5259259259259259,-63,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,15,3,1,201,139,198,18.98,5,0,0,15.03,1,2022,10,29,5,4,1,3.950000000000001,1.1840299438552713,18.031,1.0100502512562815,3,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,16,0,3,256,103,189,12.4,0,0,1,9.89,1,2022,10,29,5,4,1,2.51,1.1386593204775022,12.4,1.3473684210526315,67,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,17,2,3,432,430,189,60.12,10,2,0,57.5,1,2022,10,29,5,4,1,2.6199999999999974,1.0276923076923077,54.108,2.2736842105263158,243,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,18,3,3,338,116,200,87.21,15,1,1,84.8,1,2022,10,29,5,4,1,2.4099999999999966,1.0164335664335664,74.12849999999999,1.681592039800995,138,15,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3,19,1,3,437,105,70,14.72,5,0,0,19.57,2,2022,10,29,5,4,1,-4.85,0.7156052503646086,13.984,6.154929577464789,367,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,0,4,0,157,120,72,21.44,0,0,1,16.73,1,2022,10,29,5,4,1,4.710000000000001,1.2092498589960519,21.44,2.1506849315068495,85,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,1,0,1,193,161,46,45.15,20,1,1,41.17,1,2022,10,29,5,4,1,3.979999999999997,1.0706663504861276,36.12,4.1063829787234045,147,20,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,2,3,1,53,32,51,98.28,5,1,1,101.47,3,2022,10,29,5,4,1,-3.1899999999999977,0.9591099834097785,93.366,1.0192307692307692,2,5,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,3,4,3,217,61,23,94.41,5,2,1,89.78,2,2022,10,29,5,4,1,4.6299999999999955,1.0399867812293455,89.6895,9.041666666666666,194,5,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,4,0,3,261,238,179,43.09,0,0,1,42.18,3,2022,10,29,5,4,1,0.9100000000000037,0.9979157017137564,43.09,1.45,82,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,5,3,1,97,63,195,17.96,15,2,0,19.78,2,2022,10,29,5,4,1,-1.8200000000000003,0.8642925890279114,15.266,0.49489795918367346,-98,0,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,6,1,0,185,61,111,21.04,15,2,1,22.88,3,2022,10,29,5,4,1,-1.8399999999999999,0.88107202680067,17.884,1.6517857142857142,74,15,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4,7,4,3,263,117,187,60.6,10,3,0,60.39,3,2022,10,29,5,4,1,0.21000000000000085,0.9871314546343053,54.54,1.398936170212766,76,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
